rfc_number	title	status	abstract	url
418	Server File Transfer Under TSS/360 At NASA-Ames Research Center	unkn		https://www.rfc-editor.org/rfc/rfc418
419	To: Network liaisons and station agents	unkn		https://www.rfc-editor.org/rfc/rfc419
420	CCA ICCC weather demo	unkn		https://www.rfc-editor.org/rfc/rfc420
421	Software Consulting Service for Network Users	unkn		https://www.rfc-editor.org/rfc/rfc421
422	Traffic statistics (November 1972)	unkn		https://www.rfc-editor.org/rfc/rfc422
423	UCLA Campus Computing Network Liaison Staff for ARPANET	unkn		https://www.rfc-editor.org/rfc/rfc423
425	"""But my NCP costs $500 a day"""	unkn		https://www.rfc-editor.org/rfc/rfc425
426	Reconnection Protocol	unkn		https://www.rfc-editor.org/rfc/rfc426
429	Character Generator Process	unkn		https://www.rfc-editor.org/rfc/rfc429
430	Comments on File Transfer Protocol	unkn		https://www.rfc-editor.org/rfc/rfc430
431	Update on SMFS Login and Logout	unkn		https://www.rfc-editor.org/rfc/rfc431
432	Network logical map	unkn		https://www.rfc-editor.org/rfc/rfc432
433	Socket number list	unkn		https://www.rfc-editor.org/rfc/rfc433
434	IMP/TIP memory retrofit schedule	unkn		https://www.rfc-editor.org/rfc/rfc434
435	Telnet issues	unkn		https://www.rfc-editor.org/rfc/rfc435
436	Announcement of RJS at UCSB	unkn		https://www.rfc-editor.org/rfc/rfc436
437	Data Reconfiguration Service at UCSB	unkn		https://www.rfc-editor.org/rfc/rfc437
438	FTP server-server interaction	unkn		https://www.rfc-editor.org/rfc/rfc438
439	PARRY encounters the DOCTOR	unkn		https://www.rfc-editor.org/rfc/rfc439
440	Scheduled network software maintenance	unkn		https://www.rfc-editor.org/rfc/rfc440
441	Inter-Entity Communication - an experiment	unkn		https://www.rfc-editor.org/rfc/rfc441
442	Current flow-control scheme for IMPSYS	unkn		https://www.rfc-editor.org/rfc/rfc442
443	Traffic statistics (December 1972)	unkn		https://www.rfc-editor.org/rfc/rfc443
445	IMP/TIP preventive maintenance schedule	unkn		https://www.rfc-editor.org/rfc/rfc445
446	Proposal to consider a network program resource notebook	unkn		https://www.rfc-editor.org/rfc/rfc446
447	IMP/TIP memory retrofit schedule	unkn		https://www.rfc-editor.org/rfc/rfc447
448	Print files in FTP	unkn		https://www.rfc-editor.org/rfc/rfc448
449	Current flow-control scheme for IMPSYS	unkn		https://www.rfc-editor.org/rfc/rfc449
450	MULTICS sampling timeout change	unkn		https://www.rfc-editor.org/rfc/rfc450
451	Tentative proposal for a Unified User Level Protocol	unkn		https://www.rfc-editor.org/rfc/rfc451
452	TELNET Command at Host LL	unkn		https://www.rfc-editor.org/rfc/rfc452
453	Meeting announcement to discuss a network mail system	unkn		https://www.rfc-editor.org/rfc/rfc453
454	File Transfer Protocol - meeting announcement and a new proposed document	unkn		https://www.rfc-editor.org/rfc/rfc454
455	Traffic statistics (January 1973)	unkn		https://www.rfc-editor.org/rfc/rfc455
456	Memorandum: Date change of mail meeting	unkn		https://www.rfc-editor.org/rfc/rfc456
457	TIPUG	unkn		https://www.rfc-editor.org/rfc/rfc457
458	Mail retrieval via FTP	unkn		https://www.rfc-editor.org/rfc/rfc458
459	Network questionnaires	unkn		https://www.rfc-editor.org/rfc/rfc459
460	NCP survey	unkn		https://www.rfc-editor.org/rfc/rfc460
461	Telnet Protocol meeting announcement	unkn		https://www.rfc-editor.org/rfc/rfc461
462	Responding to user needs	unkn		https://www.rfc-editor.org/rfc/rfc462
463	FTP comments and response to RFC 430	unkn		https://www.rfc-editor.org/rfc/rfc463
464	Resource notebook framework	unkn		https://www.rfc-editor.org/rfc/rfc464
466	Telnet logger/server for host LL-67	unkn		https://www.rfc-editor.org/rfc/rfc466
467	Proposed change to Host-Host Protocol: Resynchronization of connection status	unkn		https://www.rfc-editor.org/rfc/rfc467
468	FTP data compression	unkn		https://www.rfc-editor.org/rfc/rfc468
469	Network mail meeting summary	unkn		https://www.rfc-editor.org/rfc/rfc469
470	Change in socket for TIP news facility	unkn		https://www.rfc-editor.org/rfc/rfc470
471	Workshop on multi-site executive programs	unkn		https://www.rfc-editor.org/rfc/rfc471
472	Illinois' reply to Maxwell's request for graphics information (NIC 14925)	unkn		https://www.rfc-editor.org/rfc/rfc472
473	MIX and MIXAL?	unkn		https://www.rfc-editor.org/rfc/rfc473
474	Announcement of NGWG meeting: Call for papers	unkn		https://www.rfc-editor.org/rfc/rfc474
475	FTP and Network Mail System	unkn		https://www.rfc-editor.org/rfc/rfc475
476	IMP/TIP memory retrofit schedule (rev 2)	unkn		https://www.rfc-editor.org/rfc/rfc476
477	Remote Job Service at UCSB	unkn		https://www.rfc-editor.org/rfc/rfc477
478	FTP server-server interaction - II	unkn		https://www.rfc-editor.org/rfc/rfc478
479	Use of FTP by the NIC Journal	unkn		https://www.rfc-editor.org/rfc/rfc479
480	Host-dependent FTP parameters	unkn		https://www.rfc-editor.org/rfc/rfc480
482	Traffic statistics (February 1973)	unkn		https://www.rfc-editor.org/rfc/rfc482
483	Cancellation of the resource notebook framework meeting	unkn		https://www.rfc-editor.org/rfc/rfc483
485	MIX and MIXAL at UCSB	unkn		https://www.rfc-editor.org/rfc/rfc485
486	Data transfer revisited	unkn		https://www.rfc-editor.org/rfc/rfc486
487	Free file transfer	unkn		https://www.rfc-editor.org/rfc/rfc487
488	NLS classes at network sites	unkn		https://www.rfc-editor.org/rfc/rfc488
489	Comment on resynchronization of connection status proposal	unkn		https://www.rfc-editor.org/rfc/rfc489
490	Surrogate RJS for UCLA-CCN	unkn		https://www.rfc-editor.org/rfc/rfc490
491	"What is ""Free""?"	unkn		https://www.rfc-editor.org/rfc/rfc491
492	Response to RFC 467	unkn		https://www.rfc-editor.org/rfc/rfc492
493	GRAPHICS PROTOCOL	unkn		https://www.rfc-editor.org/rfc/rfc493
494	Availability of MIX and MIXAL in the Network	unkn		https://www.rfc-editor.org/rfc/rfc494
495	Telnet Protocol specifications	unkn		https://www.rfc-editor.org/rfc/rfc495
496	TNLS quick reference card is available	unkn		https://www.rfc-editor.org/rfc/rfc496
497	Traffic Statistics (March 1973)	unkn		https://www.rfc-editor.org/rfc/rfc497
498	On mail service to CCN	unkn		https://www.rfc-editor.org/rfc/rfc498
499	Harvard's network RJE	unkn		https://www.rfc-editor.org/rfc/rfc499
500	Integration of data management systems on a computer network	unkn		https://www.rfc-editor.org/rfc/rfc500
501	"Un-muddling ""free file transfer"""	unkn		https://www.rfc-editor.org/rfc/rfc501
503	Socket number list	unkn		https://www.rfc-editor.org/rfc/rfc503
504	Distributed resources workshop announcement	unkn		https://www.rfc-editor.org/rfc/rfc504
505	Two solutions to a file transfer access problem	unkn		https://www.rfc-editor.org/rfc/rfc505
506	FTP command naming problem	unkn		https://www.rfc-editor.org/rfc/rfc506
508	Real-time data transmission on the ARPANET	unkn		https://www.rfc-editor.org/rfc/rfc508
509	Traffic statistics (April 1973)	unkn		https://www.rfc-editor.org/rfc/rfc509
510	Request for network mailbox addresses	unkn		https://www.rfc-editor.org/rfc/rfc510
511	Enterprise phone service to NIC from ARPANET sites	unkn		https://www.rfc-editor.org/rfc/rfc511
512	More on lost message detection	unkn		https://www.rfc-editor.org/rfc/rfc512
513	Comments on the new Telnet specifications	unkn		https://www.rfc-editor.org/rfc/rfc513
514	Network make-work	unkn		https://www.rfc-editor.org/rfc/rfc514
515	Specifications for Datalanguage, Version 0/9	unkn		https://www.rfc-editor.org/rfc/rfc515
516	Lost message detection	unkn		https://www.rfc-editor.org/rfc/rfc516
518	ARPANET accounts	unkn		https://www.rfc-editor.org/rfc/rfc518
519	Resource Evaluation	unkn		https://www.rfc-editor.org/rfc/rfc519
520	Memo to FTP group: Proposal for File Access Protocol	unkn		https://www.rfc-editor.org/rfc/rfc520
521	Restricted use of IMP DDT	unkn		https://www.rfc-editor.org/rfc/rfc521
522	Traffic Statistics (May 1973)	unkn		https://www.rfc-editor.org/rfc/rfc522
523	SURVEY is in operation again	unkn		https://www.rfc-editor.org/rfc/rfc523
524	Proposed Mail Protocol	unkn		https://www.rfc-editor.org/rfc/rfc524
525	MIT-MATHLAB meets UCSB-OLS -an example of resource sharing	unkn		https://www.rfc-editor.org/rfc/rfc525
526	Technical meeting: Digital image processing software systems	unkn		https://www.rfc-editor.org/rfc/rfc526
527	ARPAWOCKY	unkn		https://www.rfc-editor.org/rfc/rfc527
528	Software checksumming in the IMP and network reliability	unkn		https://www.rfc-editor.org/rfc/rfc528
529	Note on protocol synch sequences	unkn		https://www.rfc-editor.org/rfc/rfc529
530	Report on the Survey Project	unkn		https://www.rfc-editor.org/rfc/rfc530
531	Feast or famine? A response to two recent RFC's about network information	unkn		https://www.rfc-editor.org/rfc/rfc531
532	UCSD-CC Server-FTP facility	unkn		https://www.rfc-editor.org/rfc/rfc532
533	Message-ID numbers	unkn		https://www.rfc-editor.org/rfc/rfc533
534	Lost message detection	unkn		https://www.rfc-editor.org/rfc/rfc534
535	Comments on File Access Protocol	unkn		https://www.rfc-editor.org/rfc/rfc535
537	Announcement of NGG meeting July 16-17	unkn		https://www.rfc-editor.org/rfc/rfc537
538	Traffic statistics (June 1973)	unkn		https://www.rfc-editor.org/rfc/rfc538
539	Thoughts on the mail protocol proposed in RFC 524	unkn		https://www.rfc-editor.org/rfc/rfc539
542	File Transfer Protocol	unkn		https://www.rfc-editor.org/rfc/rfc542
543	Network journal submission and delivery	unkn		https://www.rfc-editor.org/rfc/rfc543
544	Locating on-line documentation at SRI-ARC	unkn		https://www.rfc-editor.org/rfc/rfc544
545	Of what quality be the UCSB resources evaluators?	unkn		https://www.rfc-editor.org/rfc/rfc545
547	Change to the Very Distant Host specification	unkn		https://www.rfc-editor.org/rfc/rfc547
548	Hosts using the IMP Going Down message	unkn		https://www.rfc-editor.org/rfc/rfc548
549	Minutes of Network Graphics Group meeting, 15-17 July 1973	unkn		https://www.rfc-editor.org/rfc/rfc549
550	NIC NCP experiment	unkn		https://www.rfc-editor.org/rfc/rfc550
551	NYU, ANL, and LBL Joining the Net	unkn		https://www.rfc-editor.org/rfc/rfc551
552	Single access to standard protocols	unkn		https://www.rfc-editor.org/rfc/rfc552
553	Draft design for a text/graphics protocol	unkn		https://www.rfc-editor.org/rfc/rfc553
555	Responses to critiques of the proposed mail protocol	unkn		https://www.rfc-editor.org/rfc/rfc555
556	Traffic Statistics (July 1973)	unkn		https://www.rfc-editor.org/rfc/rfc556
557	REVELATIONS IN NETWORK HOST MEASUREMENTS	unkn		https://www.rfc-editor.org/rfc/rfc557
559	Comments on The New Telnet Protocol and its Implementation	unkn		https://www.rfc-editor.org/rfc/rfc559
560	Remote Controlled Transmission and Echoing Telnet option	unkn		https://www.rfc-editor.org/rfc/rfc560
561	Standardizing Network Mail Headers	unkn		https://www.rfc-editor.org/rfc/rfc561
562	Modifications to the TELNET Specification	unkn		https://www.rfc-editor.org/rfc/rfc562
563	Comments on the RCTE Telnet option	unkn		https://www.rfc-editor.org/rfc/rfc563
565	Storing network survey data at the datacomputer	unkn		https://www.rfc-editor.org/rfc/rfc565
566	Traffic statistics (August 1973)	unkn		https://www.rfc-editor.org/rfc/rfc566
567	Cross Country Network Bandwidth	unkn		https://www.rfc-editor.org/rfc/rfc567
568	Response to RFC 567 - cross country network bandwidth	unkn		https://www.rfc-editor.org/rfc/rfc568
569	NETED: A Common Editor for the ARPA Network	hist		https://www.rfc-editor.org/rfc/rfc569
570	Experimental input mapping between NVT ASCII and UCSB On Line System	unkn		https://www.rfc-editor.org/rfc/rfc570
571	TENEX FTP PROBLEM	unkn		https://www.rfc-editor.org/rfc/rfc571
573	DATA AND FILE TRANSFER - SOME MEASUREMENT RESULTS	unkn		https://www.rfc-editor.org/rfc/rfc573
574	Announcement of a Mail Facility at UCSB	unkn		https://www.rfc-editor.org/rfc/rfc574
576	Proposal for modifying linking	unkn		https://www.rfc-editor.org/rfc/rfc576
578	Using MIT-Mathlab MACSYMA from MIT-DMS Muddle	unkn		https://www.rfc-editor.org/rfc/rfc578
579	Traffic statistics (September 1973)	unkn		https://www.rfc-editor.org/rfc/rfc579
580	Note to Protocol Designers and Implementers	unkn		https://www.rfc-editor.org/rfc/rfc580
581	Corrections to RFC 560: Remote Controlled Transmission and Echoing Telnet Option	unkn		https://www.rfc-editor.org/rfc/rfc581
582	Comments on RFC 580: Machine readable protocols	unkn		https://www.rfc-editor.org/rfc/rfc582
584	Charter for ARPANET Users Interest Working Group	unkn		https://www.rfc-editor.org/rfc/rfc584
585	ARPANET users interest working group meeting	unkn		https://www.rfc-editor.org/rfc/rfc585
586	Traffic statistics (October 1973)	unkn		https://www.rfc-editor.org/rfc/rfc586
587	Announcing New Telnet Options	unkn		https://www.rfc-editor.org/rfc/rfc587
588	London Node Is Now Up	unkn		https://www.rfc-editor.org/rfc/rfc588
589	CCN NETRJS server messages to remote user	unkn		https://www.rfc-editor.org/rfc/rfc589
590	MULTICS address change	unkn		https://www.rfc-editor.org/rfc/rfc590
591	Addition to the Very Distant Host specifications	unkn		https://www.rfc-editor.org/rfc/rfc591
592	Some thoughts on system design to facilitate resource sharing	unkn		https://www.rfc-editor.org/rfc/rfc592
593	Telnet and FTP implementation schedule change	unkn		https://www.rfc-editor.org/rfc/rfc593
594	Speedup of Host-IMP interface	unkn		https://www.rfc-editor.org/rfc/rfc594
595	Second thoughts in defense of the Telnet Go-Ahead	unkn		https://www.rfc-editor.org/rfc/rfc595
596	Second thoughts on Telnet Go-Ahead	unkn		https://www.rfc-editor.org/rfc/rfc596
597	Host status	unkn		https://www.rfc-editor.org/rfc/rfc597
598	RFC index - December 5, 1973	unkn		https://www.rfc-editor.org/rfc/rfc598
599	Update on NETRJS	unkn		https://www.rfc-editor.org/rfc/rfc599
600	Interfacing an Illinois plasma terminal to the ARPANET	unkn	Discusses some unusual interface issues for the Plato terminal.	https://www.rfc-editor.org/rfc/rfc600
601	Traffic statistics (November 1973)	unkn		https://www.rfc-editor.org/rfc/rfc601
602	"""The stockings were hung by the chimney with care"""	unkn	Susceptibility of ARPANET to security violations.	https://www.rfc-editor.org/rfc/rfc602
603	Response to RFC 597: Host status	unkn	Questions about the ARPANET topology described in RFC 597.	https://www.rfc-editor.org/rfc/rfc603
604	Assigned link numbers	unkn	Modifies official host-host protocol.  Replaces RFC 377.	https://www.rfc-editor.org/rfc/rfc604
606	Host names on-line	unkn	Resolving differences in hostname-address mappings; see also RFCs 627, 625, 623 and 608.	https://www.rfc-editor.org/rfc/rfc606
607	Comments on the File Transfer Protocol	unkn	An old version; see RFC 624; see also RFCs 614, 542 and 640.	https://www.rfc-editor.org/rfc/rfc607
608	Host names on-line	unkn	Response to RFC 606; see also RFCs 627, 625 and 623.	https://www.rfc-editor.org/rfc/rfc608
609	Statement of upcoming move of NIC/NLS service	unkn	See also RFCs 621 and 620.	https://www.rfc-editor.org/rfc/rfc609
610	Further datalanguage design concepts	unkn	Preliminary results of the language design; a model for data languagea semantics; future considerations.	https://www.rfc-editor.org/rfc/rfc610
611	Two changes to the IMP/Host Protocol to improve user/network communications	unkn	Expansion of Host-Going-Down and addition of Dead-Host-Status Message.	https://www.rfc-editor.org/rfc/rfc611
612	Traffic statistics (December 1973)	unkn		https://www.rfc-editor.org/rfc/rfc612
613	Network connectivity: A response to RFC 603	unkn		https://www.rfc-editor.org/rfc/rfc613
614	"Response to RFC 607: ""Comments on the File Transfer Protocol"""	unkn	See also RFCs 624, 542 and 640.	https://www.rfc-editor.org/rfc/rfc614
615	Proposed Network Standard Data Pathname syntax	unkn		https://www.rfc-editor.org/rfc/rfc615
616	LATEST NETWORK MAPS	unkn		https://www.rfc-editor.org/rfc/rfc616
617	Note on socket number assignment	unkn	Danger of imposing more fixed socket number requirements; see also RFCs 542, 503 and 451.	https://www.rfc-editor.org/rfc/rfc617
618	Few observations on NCP statistics	unkn	Distribution of NCP and IMP message types by actual measurement.	https://www.rfc-editor.org/rfc/rfc618
619	Mean round-trip times in the ARPANET	unkn	Actual measurements of round-trip times.	https://www.rfc-editor.org/rfc/rfc619
620	Request for monitor host table updates	unkn	In conjunction with moving NIC users to OFFICE-1; see also RFCs 621 and 609.	https://www.rfc-editor.org/rfc/rfc620
621	NIC user directories at SRI ARC	unkn	See also RFCs 620 and 609.	https://www.rfc-editor.org/rfc/rfc621
622	Scheduling IMP/TIP down time	unkn	Modification of previous policy.	https://www.rfc-editor.org/rfc/rfc622
623	Comments on on-line host name service	unkn	See also RFCs 627, 625, 608 and 606.	https://www.rfc-editor.org/rfc/rfc623
624	Comments on the File Transfer Protocol	unkn	Design changes and slight modifications.  Replaces RFC 607; see also RFCs 614, 542 and 640.	https://www.rfc-editor.org/rfc/rfc624
625	On-line hostnames service	unkn	See also RFCs 606, 608, 623 and 627.	https://www.rfc-editor.org/rfc/rfc625
626	On a possible lockup condition in IMP subnet due to message sequencing	unkn		https://www.rfc-editor.org/rfc/rfc626
627	ASCII text file of hostnames	unkn	See also RFCs 606, 608, 623 and 625.	https://www.rfc-editor.org/rfc/rfc627
628	Status of RFC numbers and a note on pre-assigned journal numbers	unkn		https://www.rfc-editor.org/rfc/rfc628
629	Scenario for using the Network Journal	unkn		https://www.rfc-editor.org/rfc/rfc629
630	FTP error code usage for more reliable mail service	unkn	Describes FTP reply-code usage in TENEX mail processing.	https://www.rfc-editor.org/rfc/rfc630
631	International meeting on minicomputers and data communication: Call for papers	unkn		https://www.rfc-editor.org/rfc/rfc631
